Product_Category,Product_Price,Order_Quantity,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Total_Value,Discount_Percentage,Price_Category,Age_Group,Order_Month,Order_Weekday,Is_Weekend
1,359.39,2,1,22,1,72,1,2,31.79,718.78,8.84554383817023,2,0,8,1,0
2,259.69,5,0,68,0,53,1,2,12.27,1298.45,4.72486426123455,1,3,3,5,1
1,134.56,1,0,44,0,67,1,0,17.06,134.56,12.6783590963139,0,2,9,6,1
2,433.48,5,1,45,1,20,3,0,13.02,2167.4,3.00359878195072,2,2,3,5,1
1,229.15,2,0,33,1,0,2,0,16.32,458.3,7.12197250709142,1,1,4,3,0
1,471,5,1,29,1,67,3,0,10.76,2355,2.28450106157113,2,1,9,0,0
4,189.63,5,0,35,1,92,2,0,4.39,948.15,2.31503454094816,1,1,3,4,0
2,364.29,3,1,38,1,28,2,1,36.99,1092.87,10.1539981882566,2,1,12,2,0
2,402.69,4,0,59,1,63,1,1,12.34,1610.76,3.06439196404182,2,2,10,2,0
2,445.3,2,1,55,0,92,0,0,31.14,890.6,6.99303840107793,2,2,4,3,0
4,440.97,2,0,31,0,88,0,0,3.65,881.94,0.827720706624033,2,1,3,4,0
0,361.35,2,1,43,1,71,3,1,17.47,722.7,4.83464784834648,2,2,12,5,1
0,169.95,4,1,60,0,13,2,0,44.01,679.8,25.8958517210944,0,2,10,5,1
4,25.14,5,0,40,1,96,3,2,16.31,125.7,64.8766905330151,0,1,11,0,0
1,415.62,1,0,70,1,5,1,0,12.7,415.62,3.05567585775468,2,3,5,5,1
2,153.87,1,0,30,0,21,3,0,34.97,153.87,22.7269773185156,0,1,1,1,0
3,55.52,1,0,52,0,97,1,0,48.9,55.52,88.0763688760807,0,2,4,1,0
3,15.85,5,0,64,0,64,2,0,9.08,79.25,57.2870662460568,0,3,4,6,1
2,471.84,5,1,38,1,11,2,0,1.24,2359.2,0.262800949474398,2,1,11,3,0
0,300.75,5,0,31,0,37,2,2,11.65,1503.75,3.87364921030756,1,1,7,4,0
3,458.5,1,1,18,0,28,2,1,9.1,458.5,1.98473282442748,2,0,7,3,0
2,226.77,3,0,46,1,93,1,2,3.59,680.31,1.58310182122856,1,2,9,3,0
1,313.8,3,1,29,1,31,3,0,25.48,941.4,8.11982154238368,1,1,1,5,1
1,428.41,1,0,55,0,45,2,2,7.96,428.41,1.85803319250251,2,2,6,6,1
3,467.19,1,0,47,1,24,2,1,19.24,467.19,4.11823883216678,2,2,11,2,0
3,284.69,3,0,24,0,85,0,0,12.9,854.07,4.53124451157399,1,0,9,5,1
0,313.04,1,1,65,1,26,1,2,26.34,313.04,8.4142601584462,1,3,4,5,1
1,154.81,1,0,25,0,1,2,2,36.75,154.81,23.7387765648214,0,0,2,4,0
0,191.91,2,0,47,0,69,1,0,14.52,383.82,7.56604658433641,1,2,4,6,1
3,63.84,1,0,64,1,87,0,0,48.21,63.84,75.5169172932331,0,3,7,2,0
1,86.57,4,1,61,1,48,0,0,48.43,346.28,55.9431673789997,0,3,1,3,0
0,498.48,1,1,53,1,68,0,0,15.04,498.48,3.01717220349864,2,2,9,4,0
3,426.04,2,0,27,0,31,2,0,14.02,852.08,3.29077081964135,2,1,10,1,0
3,398.5,5,1,47,0,2,0,0,46.53,1992.5,11.6762860727729,2,2,11,2,0
1,216.53,4,1,57,1,27,2,1,46.85,866.12,21.6367247032744,1,2,10,4,0
0,272.37,4,0,35,0,26,2,1,7.8,1089.48,2.86375151448397,1,1,8,6,1
0,397.57,1,0,67,1,14,3,1,31.55,397.57,7.93570943481651,2,3,1,3,0
0,446.65,2,0,21,1,21,2,1,3.59,893.3,0.803761334378149,2,0,5,4,0
4,414.9,4,1,42,0,75,0,1,42.53,1659.6,10.2506628103157,2,2,2,3,0
4,301.27,4,0,33,1,41,2,2,10.18,1205.08,3.3790287781724,1,1,6,6,1
0,497.28,5,1,61,0,90,0,0,24.18,2486.4,4.86245173745174,2,3,5,0,0
2,177.94,2,0,29,0,52,3,2,32.78,355.88,18.4219399797685,1,1,5,3,0
4,164,3,0,29,1,6,2,2,16.85,492,10.2743902439024,0,1,7,3,0
3,11.05,2,0,40,0,87,0,1,24.48,22.1,221.538461538462,0,1,11,2,0
1,431.76,4,1,26,0,14,0,0,38.35,1727.04,8.8822493978136,2,1,6,6,1
3,203.23,5,1,52,0,10,3,1,38.37,1016.15,18.8800866013876,1,2,11,2,0
4,367.2,3,1,22,0,8,3,0,45.35,1101.6,12.3502178649238,2,0,12,0,0
0,442.74,5,1,53,1,40,2,1,35.49,2213.7,8.01599132673804,2,2,2,3,0
1,225.71,2,0,20,0,28,3,1,12.44,451.42,5.51149705374153,1,0,1,2,0
2,186.7,5,0,66,1,73,3,2,9.84,933.5,5.27048741296197,1,3,11,0,0
1,257.82,3,0,60,0,14,0,1,37.12,773.46,14.3976417655729,1,2,11,4,0
3,244.26,2,0,59,0,88,1,2,15.18,488.52,6.21468926553672,1,2,5,0,0
0,242.27,2,0,22,0,51,0,2,33.67,484.54,13.8977174227102,1,0,7,4,0
4,192.08,4,0,59,1,62,0,1,7.18,768.32,3.73802582257393,1,2,6,5,1
1,84.66,1,0,27,1,86,2,2,15.84,84.66,18.7101346562722,0,1,4,6,1
3,48.69,4,0,18,1,17,0,0,18.21,194.76,37.399876771411,0,0,8,2,0
4,122.36,5,0,55,1,5,2,1,12.79,611.8,10.4527623406342,0,2,4,4,0
2,484.96,3,1,62,0,53,2,2,38.87,1454.88,8.01509402837347,2,3,4,6,1
0,103.64,4,0,46,0,8,3,0,33.05,414.56,31.8892319567734,0,2,12,3,0
3,80.34,2,0,67,1,18,1,2,12.43,160.68,15.4717450833956,0,3,4,1,0
2,281.41,4,1,65,0,5,1,0,42.81,1125.64,15.2126790092747,1,3,9,0,0
4,492.08,3,0,35,0,13,2,0,3.93,1476.24,0.798650625914486,2,1,1,6,1
0,478.46,2,1,56,0,51,2,1,14.6,956.92,3.05145675709568,2,2,11,5,1
1,482.83,2,0,41,1,27,1,1,1.06,965.66,0.21953896816685,2,2,2,3,0
4,250.01,5,0,34,0,21,0,1,9.07,1250.05,3.62785488580457,1,1,2,3,0
2,110.61,3,0,35,0,33,1,2,30.46,331.83,27.5381972696863,0,1,8,1,0
2,21.55,5,0,32,0,15,2,1,20.12,107.75,93.3642691415313,0,1,3,6,1
3,279.03,5,1,25,0,13,1,2,41.36,1395.15,14.8227789126617,1,0,1,4,0
2,318.82,1,0,42,0,1,1,2,1.2,318.82,0.376387930493696,1,2,3,3,0
4,398.8,5,1,20,0,42,2,0,25.53,1994,6.40170511534604,2,0,6,3,0
0,351.25,1,0,42,1,31,0,1,30.66,351.25,8.7288256227758,2,2,3,3,0
3,288.03,1,0,21,1,65,0,0,13.72,288.03,4.76339270214908,1,0,5,0,0
2,348.77,2,0,61,0,69,3,1,17.25,697.54,4.94595292026264,2,3,6,5,1
4,428.97,3,1,61,0,28,1,2,41.54,1286.91,9.68366086206495,2,3,3,4,0
1,313.14,5,0,21,1,72,2,2,8.7,1565.7,2.77831002107683,1,0,4,1,0
1,60.24,2,0,24,1,3,2,1,35.51,120.48,58.9475431606906,0,0,4,0,0
4,189.46,2,0,28,0,55,3,0,29.18,378.92,15.4016678982371,1,1,4,2,0
2,388.05,3,1,40,1,85,3,2,28.43,1164.15,7.32637546707898,2,1,9,1,0
0,499.44,1,1,54,0,67,3,2,42.9,499.44,8.5896203748198,2,2,7,5,1
3,297.03,2,0,21,0,55,3,0,30,594.06,10.0999899000101,1,0,5,6,1
3,401.48,1,1,20,0,5,2,2,38.74,401.48,9.64929759888413,2,0,3,2,0
1,115.31,3,0,42,0,84,0,2,28.64,345.93,24.8373948486688,0,2,5,2,0
3,491.36,1,1,24,0,83,0,2,27.93,491.36,5.68422338000651,2,0,1,0,0
1,397.17,2,1,42,1,25,3,1,25.92,794.34,6.52617267165194,2,2,2,4,0
0,90.94,1,0,23,0,15,3,0,43.01,90.94,47.2949197272927,0,0,12,6,1
4,171.03,3,0,57,0,65,3,1,5.7,513.09,3.33274864058937,0,2,9,5,1
4,378.84,5,1,23,1,70,1,0,20.11,1894.2,5.30830957660226,2,0,2,4,0
2,404.87,3,0,60,0,94,3,1,18.04,1214.61,4.45575122878949,2,2,2,5,1
1,186.22,1,1,21,0,5,2,2,41.1,186.22,22.0706691010633,1,0,12,0,0
2,325.57,3,0,45,0,60,0,1,21.57,976.71,6.62530331418743,1,2,12,3,0
0,273.4,1,0,44,1,73,1,1,27.62,273.4,10.1024140453548,1,2,10,3,0
3,185.73,1,0,51,0,77,2,1,34.6,185.73,18.6291929144457,1,2,3,0,0
0,97.63,4,1,55,1,90,3,2,40.71,390.52,41.6982484891939,0,2,6,0,0
0,100.89,2,0,25,1,98,3,2,2.42,201.78,2.3986519972247,0,0,3,0,0
2,247.54,2,0,31,0,65,1,0,5.33,495.08,2.1531873636584,1,1,9,5,1
4,218.71,1,0,61,0,6,0,2,22.56,218.71,10.3150290338805,1,3,11,4,0
0,463.98,2,1,48,0,42,3,1,25.04,927.96,5.39678434415277,2,2,9,4,0
4,46.23,5,0,60,0,94,1,2,6.7,231.15,14.4927536231884,0,2,2,6,1
4,277.36,5,0,51,1,74,2,2,20.98,1386.8,7.56417652148832,1,2,9,6,1
2,377.83,2,1,20,0,93,0,1,19.26,755.66,5.09753063547098,2,0,5,1,0
3,335.83,2,1,56,1,79,2,2,33.95,671.66,10.1092814817021,2,2,12,6,1
3,163.58,3,0,70,1,0,2,2,25.56,490.74,15.6253820760484,0,3,12,5,1
3,143.09,1,0,55,0,26,2,1,45.55,143.09,31.8331120273953,0,2,6,2,0
0,107.4,3,1,38,1,38,1,0,43.57,322.2,40.5679702048417,0,1,6,2,0
4,205.17,2,0,28,1,69,0,1,6.59,410.34,3.2119705609982,1,1,12,4,0
0,409.37,2,0,67,0,43,2,1,0.59,818.74,0.14412389769646,2,3,11,0,0
4,416.77,3,1,22,0,41,2,2,37.6,1250.31,9.02176260287449,2,0,11,1,0
2,289.96,5,1,57,0,61,1,2,30.79,1449.8,10.6187060284177,1,2,8,3,0
1,256.46,5,1,24,1,16,3,2,34.32,1282.3,13.3822038524526,1,0,4,0,0
1,459.08,4,1,50,0,25,2,1,0.63,1836.32,0.137230983706544,2,2,11,5,1
4,17.06,5,0,27,0,62,3,2,30.53,85.3,178.956623681125,0,1,8,6,1
1,101.46,2,0,65,1,33,3,1,5.39,202.92,5.31243839936921,0,3,3,3,0
3,486.45,1,1,21,1,19,0,1,36.97,486.45,7.59995888580533,2,0,7,5,1
3,353.59,4,1,55,1,2,2,0,23.55,1414.36,6.66025622896575,2,2,7,2,0
2,235.92,4,1,33,0,85,2,0,26.19,943.68,11.1012207527976,1,1,1,4,0
0,141.07,4,0,39,1,93,3,1,12.14,564.28,8.60565676614447,0,1,9,2,0
2,336.14,2,0,32,0,14,2,1,8.98,672.28,2.67150592015232,2,1,6,4,0
0,178.32,1,0,46,1,12,0,2,8.36,178.32,4.68820098698968,1,2,11,6,1
1,103.57,1,0,32,1,8,3,1,24.79,103.57,23.935502558656,0,1,7,1,0
0,311.3,1,1,37,0,38,2,2,39.99,311.3,12.8461291358818,1,1,8,6,1
3,80.44,3,0,69,0,61,0,1,29.28,241.32,36.3998010939831,0,3,4,2,0
2,329.66,1,1,48,0,49,0,2,31.62,329.66,9.59170053995025,1,2,6,3,0
0,235.58,5,1,30,0,84,0,0,46.71,1177.9,19.8276593938365,1,1,11,5,1
2,25.96,1,0,63,1,74,0,0,23.03,25.96,88.713405238829,0,3,11,6,1
4,6.64,1,0,27,0,61,1,0,40.77,6.64,614.006024096386,0,1,5,1,0
0,13.6,2,0,69,1,13,0,2,29.88,27.2,219.705882352941,0,3,9,0,0
0,174.93,3,0,68,0,50,2,2,30.51,524.79,17.4412622191734,1,3,7,1,0
0,482.35,5,1,55,0,47,1,2,35.65,2411.75,7.39089872499222,2,2,12,1,0
2,364.99,1,0,58,1,58,2,0,3.87,364.99,1.0603030220006,2,2,11,4,0
3,474.91,1,1,51,1,8,0,1,32.39,474.91,6.82023962434988,2,2,6,3,0
3,429.79,3,1,33,0,79,3,2,32.43,1289.37,7.54554549896461,2,1,9,5,1
0,462.66,2,1,55,1,89,0,0,40.04,925.32,8.65430337612934,2,2,4,0,0
3,323.53,3,0,58,1,28,2,2,10.95,970.59,3.38453930083764,1,2,1,0,0
4,352.13,3,1,63,1,83,2,2,49.67,1056.39,14.1055860051686,2,3,8,1,0
0,140.55,5,0,36,1,43,1,2,22.91,702.75,16.3002490217005,0,1,7,0,0
1,173.78,3,0,23,1,82,2,0,32.54,521.34,18.7248244907354,1,0,5,3,0
2,98.56,2,0,64,1,72,0,0,14.99,197.12,15.2090097402597,0,3,8,5,1
0,359.95,1,0,25,0,28,2,1,22.26,359.95,6.18419224892346,2,0,3,4,0
1,19.98,4,0,21,1,7,0,0,9.51,79.92,47.5975975975976,0,0,1,2,0
3,28.29,4,0,21,1,25,1,0,41.35,113.16,146.16472251679,0,0,11,5,1
3,355.54,2,1,42,0,71,2,2,34.82,711.08,9.79355346796422,2,2,10,4,0
4,6.69,2,0,59,0,34,2,2,25.41,13.38,379.820627802691,0,2,11,2,0
2,331.13,1,1,29,1,13,2,1,43.9,331.13,13.2576329538248,1,1,4,1,0
4,354.91,4,1,18,0,7,0,2,16.42,1419.64,4.62652503451579,2,0,1,2,0
3,159.87,3,0,69,1,23,0,0,20.22,479.61,12.6477763182586,0,3,8,3,0
3,497.28,5,1,46,0,19,1,1,47.9,2486.4,9.63240025740026,2,2,5,0,0
0,376.74,3,1,24,1,76,2,0,12.83,1130.22,3.40553166640123,2,0,11,5,1
3,385.87,4,1,69,0,19,0,0,46.82,1543.48,12.1336201311323,2,3,2,3,0
4,311,4,1,20,1,98,1,1,35.06,1244,11.2733118971061,1,0,6,1,0
4,107.93,4,1,22,0,74,0,1,40.96,431.72,37.9505234874456,0,0,10,0,0
1,344.98,2,1,54,0,71,1,1,47.99,689.96,13.9109513594991,2,2,9,4,0
1,377.12,2,1,56,1,17,2,2,34.22,754.24,9.07403478998727,2,2,5,1,0
3,464.86,4,1,29,1,82,2,1,19.64,1859.44,4.22492793529235,2,1,1,6,1
4,382.05,4,1,56,1,11,1,1,16.52,1528.2,4.32404135584348,2,2,7,2,0
1,420.49,3,1,28,0,38,2,1,43,1261.47,10.2261647125972,2,1,10,3,0
2,101.29,2,0,33,0,51,2,2,28.44,202.58,28.0777964261033,0,1,7,6,1
1,448.24,5,1,51,1,24,3,0,31.37,2241.2,6.99848295555952,2,2,11,6,1
2,497.4,5,1,65,0,87,0,2,1.89,2487,0.379975874547648,2,3,9,5,1
0,130.06,4,0,54,0,39,3,1,33.73,520.24,25.9341842226665,0,2,3,2,0
0,220.74,1,0,56,0,0,3,2,28.67,220.74,12.9881308326538,1,2,11,2,0
3,343.59,2,1,42,1,21,2,2,21.34,687.18,6.21089088739486,2,2,7,3,0
3,82.97,1,0,40,1,28,1,1,48.27,82.97,58.1776545739424,0,1,2,2,0
0,335.72,4,1,66,1,18,3,0,41.99,1342.88,12.5074466817586,2,3,5,0,0
4,22.48,4,0,32,0,12,0,0,12.88,89.92,57.2953736654804,0,1,2,6,1
4,61.06,1,0,67,0,25,3,0,34.28,61.06,56.1415001637733,0,3,11,3,0
0,76.28,2,0,55,0,87,2,2,12.43,152.56,16.2952281069743,0,2,2,2,0
1,98.74,2,0,52,1,43,2,2,3.51,197.48,3.55479035851732,0,2,4,5,1
4,475.2,1,1,60,1,54,1,1,38.9,475.2,8.18602693602694,2,2,8,2,0
1,265.13,4,0,19,1,88,3,2,4.54,1060.52,1.71236751782145,1,0,9,0,0
1,70.02,4,0,44,0,18,3,1,29.97,280.08,42.8020565552699,0,2,9,6,1
0,168.66,2,0,38,0,60,3,1,28.49,337.32,16.8919720147041,0,1,12,0,0
4,59.97,2,0,36,0,62,2,0,27.24,119.94,45.4227113556778,0,1,9,1,0
4,149.31,5,0,54,0,23,2,1,18.05,746.55,12.0889424686893,0,2,4,5,1
3,236.42,1,0,18,0,68,1,1,17.54,236.42,7.41900008459521,1,0,10,2,0
0,172.13,5,0,63,1,88,0,0,5.07,860.65,2.94544820774996,1,3,9,1,0
0,268.65,4,1,20,0,99,3,0,27.2,1074.6,10.1246975618835,1,0,2,2,0
1,41.82,4,0,40,1,21,0,2,21.14,167.28,50.5499760879962,0,1,8,3,0
4,126.49,3,0,33,1,21,2,0,16.59,379.47,13.1156613171002,0,1,4,1,0
4,180.63,4,0,69,1,35,3,1,44.51,722.52,24.6415324143276,1,3,1,3,0
3,442.46,4,1,43,0,40,2,1,46.28,1769.84,10.4597025719839,2,2,10,5,1
2,314.57,4,1,46,0,58,2,2,13.92,1258.28,4.42508821565947,1,2,4,2,0
1,235.41,5,0,68,0,67,0,0,5.81,1177.05,2.46803449301219,1,3,1,5,1
4,381.98,2,0,51,0,85,2,2,7.43,763.96,1.94512801717367,2,2,6,1,0
3,419.16,3,1,24,0,61,3,2,40.79,1257.48,9.73136749689856,2,0,3,4,0
4,259.16,3,0,44,0,42,2,1,28.23,777.48,10.8928847044297,1,2,5,1,0
4,350.83,2,1,57,0,19,3,1,37.45,701.66,10.6746857452327,2,2,7,0,0
0,356.62,4,1,44,1,8,1,1,38.35,1426.48,10.7537434804554,2,2,8,6,1
4,236.8,3,0,33,0,70,1,0,15.33,710.4,6.47381756756757,1,1,6,3,0
1,190.17,3,0,18,1,40,3,1,23.23,570.51,12.2153862333701,1,0,7,1,0
2,462.07,4,1,18,1,85,3,0,33.7,1848.28,7.29326725387928,2,0,10,3,0
4,175.1,1,0,70,0,21,2,1,11.56,175.1,6.60194174757282,1,3,3,2,0
2,320.91,4,0,20,1,52,3,2,6.21,1283.64,1.93512199682154,1,0,10,6,1
1,136.59,5,1,25,0,42,0,0,46.78,682.95,34.2484808551139,0,0,10,3,0
0,245.63,3,1,39,1,87,1,2,39.98,736.89,16.2765134551968,1,1,6,1,0
3,42.46,3,0,63,0,82,2,1,37.91,127.38,89.284032030146,0,3,1,5,1
3,167.27,3,1,23,0,69,3,1,36.22,501.81,21.6536139176182,0,0,2,1,0
1,225.88,1,1,57,1,44,1,2,45.84,225.88,20.2939613954312,1,2,5,3,0
2,119.19,1,0,19,0,59,0,2,41.77,119.19,35.0448863159661,0,0,2,5,1
0,238.01,3,1,69,1,7,3,0,41.07,714.03,17.2555774967438,1,3,5,3,0
2,393.06,1,1,28,0,36,0,0,10.31,393.06,2.62300920978985,2,1,5,6,1
4,447.33,1,1,36,0,58,0,0,49.72,447.33,11.1148369212885,2,1,11,4,0
2,126.75,1,0,55,1,83,2,0,20.56,126.75,16.2209072978304,0,2,10,5,1
4,361.53,3,1,43,1,25,2,2,32.79,1084.59,9.06978673968965,2,2,3,3,0
3,305.19,1,0,38,0,84,1,0,2.7,305.19,0.884694780300796,1,1,11,0,0
3,171.59,3,0,20,0,9,0,2,2.18,514.77,1.27047030712746,0,0,9,4,0
4,209.82,1,0,34,0,16,1,2,11.89,209.82,5.66676198646459,1,1,3,3,0
0,233.79,5,1,68,1,33,2,0,42.9,1168.95,18.3498011035545,1,3,5,2,0
4,33.22,1,0,57,1,89,2,2,47.87,33.22,144.099939795304,0,2,1,0,0
1,76.88,3,1,31,0,16,0,0,42.06,230.64,54.7086368366285,0,1,1,1,0
4,344.85,1,1,64,1,36,2,2,40.87,344.85,11.8515296505727,2,3,10,2,0
2,198.52,3,0,53,0,42,1,0,17.5,595.56,8.81523272214387,1,2,3,3,0
2,263.2,4,0,70,0,37,2,2,12.49,1052.8,4.74544072948328,1,3,8,2,0
4,411.4,2,1,30,1,68,2,0,23.13,822.8,5.62226543509966,2,1,5,2,0
3,260.66,5,1,64,1,80,1,2,43.89,1303.3,16.8380265479936,1,3,12,5,1
2,376.38,4,1,55,0,48,1,0,22.31,1505.52,5.92752005951432,2,2,5,4,0
2,34.15,2,0,37,1,54,2,1,8.08,68.3,23.6603221083455,0,1,10,3,0
1,458.19,2,1,56,0,68,3,0,14.96,916.38,3.26502106113185,2,2,1,6,1
2,14.36,1,0,28,0,63,1,0,21.52,14.36,149.860724233983,0,1,12,0,0
4,117.61,4,0,65,0,27,3,1,18.62,470.44,15.8319870759289,0,3,12,6,1
3,61.9,2,0,29,0,91,2,0,22.1,123.8,35.702746365105,0,1,2,1,0
1,294.35,4,1,39,0,54,2,0,23.31,1177.4,7.91914387633769,1,1,7,0,0
2,249.52,2,0,33,1,17,1,1,11.29,499.04,4.52468739980763,1,1,8,5,1
2,126.67,4,0,46,1,95,1,2,44.19,506.68,34.8859240546301,0,2,12,1,0
3,185.97,2,0,46,0,92,3,0,18.1,371.94,9.73275259450449,1,2,3,0,0
4,21.01,2,0,31,1,43,1,2,1.98,42.02,9.42408376963351,0,1,9,4,0
2,271.79,4,1,23,0,65,1,1,26.48,1087.16,9.74281614481769,1,0,8,0,0
0,21.23,1,0,67,0,36,1,0,21.72,21.23,102.308054639661,0,3,3,1,0
4,481.78,4,1,48,1,82,0,0,28.62,1927.12,5.94047075428619,2,2,12,1,0
3,12.01,1,0,24,0,71,2,0,34.76,12.01,289.425478767694,0,0,7,1,0
1,308.92,3,0,37,1,63,0,1,0.2,926.76,0.0647416806940308,1,1,9,1,0
0,442.88,1,1,35,1,47,0,2,20.53,442.88,4.63556719653179,2,1,10,3,0
3,287.75,1,0,32,1,49,2,0,46.38,287.75,16.118158123371,1,1,10,0,0
2,174.01,2,0,70,0,9,0,2,2.04,348.02,1.17234641687259,1,3,11,2,0
4,232.48,2,0,35,0,82,2,0,10.69,464.96,4.59824501032347,1,1,12,2,0
0,157.64,3,0,41,0,81,2,2,26.5,472.92,16.8104541994418,0,2,8,2,0
3,219.51,3,0,33,1,90,1,2,13.55,658.53,6.17283950617284,1,1,2,0,0
2,174.78,3,0,48,1,1,3,2,39.3,524.34,22.4854102300034,1,2,3,2,0
2,385.5,2,0,65,1,53,1,2,13.78,771,3.5745784695201,2,3,10,3,0
3,91.1,1,0,48,0,79,2,1,27.87,91.1,30.5927552140505,0,2,9,2,0
4,315.75,4,1,65,1,83,1,2,47.72,1263,15.1132224861441,1,3,7,5,1
3,106.31,4,0,19,0,9,2,2,26.91,425.24,25.3127645564858,0,0,8,0,0
4,293.78,4,0,31,0,5,1,1,23.02,1175.12,7.83579549322622,1,1,8,1,0
1,269.63,4,0,37,1,93,2,1,11.41,1078.52,4.23172495642176,1,1,9,6,1
4,290.88,2,1,57,0,48,3,0,48.57,581.76,16.6976072607261,1,2,11,2,0
2,475.76,3,0,56,0,34,1,1,1.43,1427.28,0.300571716832016,2,2,5,2,0
0,119.23,3,0,70,1,19,2,0,6.91,357.69,5.79552126142749,0,3,5,2,0
1,430.98,4,1,42,0,59,3,2,4.69,1723.92,1.08821755069841,2,2,5,0,0
1,220.3,3,0,60,1,85,2,0,1.82,660.9,0.82614616432138,1,2,11,2,0
0,464.73,1,1,29,1,99,3,1,24.13,464.73,5.19226217373529,2,1,10,0,0
3,54,3,0,63,0,85,2,1,4.38,162,8.11111111111111,0,3,11,1,0
0,231.93,3,0,37,1,18,3,0,8.82,695.79,3.80287155607295,1,1,5,6,1
0,288.87,5,0,45,0,62,2,0,3.76,1444.35,1.30162356769481,1,2,1,1,0
0,390.21,4,1,50,1,35,2,1,28.64,1560.84,7.3396376310192,2,2,12,1,0
1,332.38,5,1,58,0,96,2,0,49.2,1661.9,14.8023346771767,1,2,2,6,1
3,109.15,5,0,56,1,50,1,0,31.37,545.75,28.7402656894182,0,2,4,0,0
4,191.57,3,0,43,0,88,3,1,24.02,574.71,12.5384976770893,1,2,8,3,0
2,377.28,4,0,40,0,39,2,2,17.65,1509.12,4.67822307039864,2,1,6,4,0
1,382.06,1,1,52,1,32,1,2,43.65,382.06,11.4249070826572,2,2,8,2,0
4,24.99,2,0,30,1,25,0,0,11.63,49.98,46.5386154461785,0,1,1,5,1
3,168.64,1,0,47,1,11,1,1,31,168.64,18.3823529411765,0,2,8,6,1
2,431.99,1,1,48,1,23,3,0,16.46,431.99,3.81027338595801,2,2,4,5,1
3,5.57,2,0,69,1,54,0,1,2.73,11.14,49.0125673249551,0,3,8,4,0
3,153.6,5,0,52,1,69,1,1,29.61,768,19.27734375,0,2,12,4,0
4,479.42,3,0,68,0,23,2,0,1.37,1438.26,0.285761962371199,2,3,2,0,0
2,83.57,1,0,42,1,5,3,2,0.01,83.57,0.0119660165131028,0,2,10,1,0
2,221.15,4,1,57,0,89,1,0,19.82,884.6,8.96224282161429,1,2,6,4,0
3,342.64,5,0,32,1,73,0,2,5.77,1713.2,1.68398318935326,2,1,6,2,0
3,255.13,1,0,41,0,80,0,0,2.58,255.13,1.01124916709129,1,2,8,2,0
0,258.17,3,1,34,0,60,0,1,44.1,774.51,17.0817678274006,1,1,6,1,0
1,63.07,5,0,36,1,18,1,2,5.13,315.35,8.13381956556207,0,1,2,4,0
0,370.16,2,0,27,1,8,3,2,19.06,740.32,5.14912470283121,2,1,2,0,0
3,112.32,4,0,68,0,26,3,2,6.17,449.28,5.49323361823362,0,3,12,2,0
4,374.12,4,1,38,1,77,0,2,14.54,1496.48,3.88645354431733,2,1,11,2,0
4,208.99,4,0,69,0,96,0,0,6.46,835.96,3.09105698837265,1,3,7,3,0
3,268.65,4,1,61,1,64,2,1,25.1,1074.6,9.34301135306161,1,3,7,5,1
4,194.27,4,0,67,1,62,3,0,10.59,777.08,5.45117619807484,1,3,10,4,0
3,28.15,5,0,30,0,83,3,2,48.61,140.75,172.682060390764,0,1,7,2,0
2,358.41,1,1,24,1,19,0,2,37.92,358.41,10.580061940236,2,0,8,0,0
2,190.51,4,0,65,0,52,2,0,20.59,762.04,10.8078316098893,1,3,6,3,0
3,59.5,1,0,36,0,59,2,2,34.41,59.5,57.8319327731092,0,1,2,6,1
4,64.35,3,0,36,0,72,0,1,26.75,193.05,41.5695415695416,0,1,11,4,0
3,351.87,1,0,40,1,41,0,1,25.38,351.87,7.21289112456305,2,1,1,5,1
0,381.33,1,0,47,1,69,0,0,17.55,381.33,4.6023129572811,2,2,7,6,1
3,368.87,5,1,31,0,34,0,1,48.22,1844.35,13.0723561146203,2,1,3,5,1
0,237.77,5,0,53,1,44,2,1,10.45,1188.85,4.39500357488329,1,2,4,2,0
0,210.03,3,0,57,1,47,2,0,21.45,630.09,10.2128267390373,1,2,6,3,0
1,28.88,4,0,37,0,58,1,2,24.21,115.52,83.8296398891967,0,1,3,0,0
2,163.34,5,0,40,1,27,1,1,22.84,816.7,13.9831027305008,0,1,7,2,0
2,454.27,2,1,56,0,2,2,1,31.47,908.54,6.92759812446342,2,2,2,1,0
3,280.93,4,1,24,0,41,3,1,48.12,1123.72,17.1288221265084,1,0,12,6,1
1,137.22,3,0,39,1,17,0,2,39.8,411.66,29.0045182917942,0,1,12,6,1
4,6.54,2,0,37,1,73,2,0,14.67,13.08,224.311926605505,0,1,4,5,1
0,449.22,2,0,65,0,98,2,2,18.49,898.44,4.11602332932639,2,3,6,6,1
2,350.79,1,1,39,1,66,2,0,40.75,350.79,11.6166367342285,2,1,6,2,0
3,255.58,5,1,63,1,77,3,1,35.24,1277.9,13.7882463416543,1,3,7,6,1
3,391.11,3,1,27,1,68,1,0,30.29,1173.33,7.74462427450078,2,1,2,4,0
4,440.75,3,1,61,0,3,0,0,35.97,1322.25,8.16108905275099,2,3,3,0,0
4,380.22,4,1,30,0,60,1,0,20.08,1520.88,5.28115301667456,2,1,1,0,0
2,139.52,5,1,42,1,75,0,2,48.36,697.6,34.6616972477064,0,2,4,0,0
2,310.04,3,1,41,0,98,1,1,45.96,930.12,14.8238936911366,1,2,4,5,1
3,100.19,3,1,37,0,2,0,2,45.51,300.57,45.4236949795389,0,1,2,2,0
